==========================================================================================
============================ ALGORITMO MEMETICO GENERACIONAL =============================
==========================================================================================
Datos: _ejemplo | Seed: 12255133 | Cruce: OX2 | Población: 100
k_greedy: 5 | Aleatorios: 80% | k_torneo: 2 | Cruce: 70% | Mutación: 10%
Élites: 1 | k_worst: 3 | Max eval: 50000 | Max seg: 60
Max iter. tabú: 50000 | Tenencia: 3
==========================================================================================

==========================================================================================
=                                   POBLACIÓN INICIAL                                    =
==========================================================================================
   [ 88]  [3, 1, 4, 2...]                 |     376  |  Gen:  2  |        +2  📉
   [ 89]  [3, 1, 4, 2...]                 |     376  |  Gen:  2  |       +24  📉
   [ 90]  [1, 3, 4, 2...]                 |     328  |  Gen:  1  |       (=)  =
   [ 91]  [3, 2, 4, 1...]                 |     352  |  Gen:  1  |       (=)  =
   [ 92]  [2, 4, 3, 1...]                 |     336  |  Gen:  1  |       (=)  =
   [ 93]  [2, 3, 4, 1...]                 |     352  |  Gen:  1  |       (=)  =
   [ 94]  [2, 4, 3, 1...]                 |     336  |  Gen:  1  |       (=)  =
   [ 95]  [3, 2, 4, 1...]                 |     352  |  Gen:  1  |       (=)  =
   [ 96]  [4, 3, 1, 2...]                 |     346  |  Gen:  2  |       (=)  =
   [ 97]  [3, 4, 1, 2...]                 |     374  |  Gen:  2  |       (=)  =
   [ 98]  [1, 2, 3, 4...]                 |     350  |  Gen:  1  |       (=)  =
   [ 99]  [3, 4, 2, 1...]                 |     358  |  Gen:  1  |       -28  📈
   → 📈 22 mejoras | 📉 28 empeoramientos | = 50 sin cambio

████████████████████████████████████████████████████████████████████████████████████████████████████
█                                 GENERACIÓN 2 - Evaluaciones: 169                                 █
████████████████████████████████████████████████████████████████████████████████████████████████████


==========================================================================================
GEN 2 | Eval: 169 | Mejor: 310 | Prom: 346 | Peor: 412
⭐ Élites: E1[72]:310
==========================================================================================

✓ SELECCIÓN (100 individuos):
